m_cambodia_15_24_yrs, m_canada_45_54_yrs, m_iran_45_54_yrs, m_indonesia_25_44_yrs, m_fiji_55_64_yrs, m_iran_5_14_yrs, m_india_85_yrs_ov, m_cambodia_5_14_yrs, m_bosnia_herzegov_25_44_yrs, m_croatia_55_64_yrs, m_england_5_14_yrs, m_germany_5_14_yrs, m_indonesia_55_64_yrs, m_iran_55_64_yrs, m_india_25_44_yrs, m_afghanistan_65_74_yrs, m_egypt_tot, m_germany_15_24_yrs, m_indonesia_0_4_yrs, m_chile_15_24_yrs, m_iran_25_44_yrs, m_australia_0_4_yrs, m_bosnia_herzegov_5_14_yrs, m_hong_kong_85_yrs_ov, m_china_tot, m_bangladesh_55_64_yrs, m_germany_55_64_yrs, m_australia_85_yrs_ov, m_greece_75_84_yrs, m_egypt_5_14_yrs, lga_code_2016, m_england_85_yrs_ov, m_croatia_tot, m_canada_75_84_yrs, m_india_0_4_yrs, m_egypt_75_84_yrs, m_indonesia_45_54_yrs, m_fiji_15_24_yrs, m_croatia_45_54_yrs, m_bosnia_herzegov_75_84_yrs, m_iraq_85_yrs_ov, m_india_75_84_yrs, m_croatia_25_44_yrs, m_bangladesh_85_yrs_ov, m_iraq_65_74_yrs, m_india_65_74_yrs, m_england_0_4_yrs, m_chile_75_84_yrs, m_egypt_15_24_yrs, m_england_15_24_yrs, m_indonesia_75_84_yrs, m_india_15_24_yrs, m_egypt_25_44_yrs, m_hong_kong_5_14_yrs, m_greece_25_44_yrs, m_canada_tot, m_iraq_tot, m_germany_0_4_yrs, m_greece_15_24_yrs, m_china_45_54_yrs, m_canada_85_yrs_ov, m_croatia_5_14_yrs, m_bosnia_herzegov_65_74_yrs, m_greece_5_14_yrs, m_fiji_45_54_yrs, m_hong_kong_tot, m_france_5_14_yrs, m_croatia_85_yrs_ov, m_england_55_64_yrs, m_bangladesh_25_44_yrs, m_france_25_44_yrs, m_france_tot, m_iran_65_74_yrs, m_chile_55_64_yrs, m_fiji_0_4_yrs, m_hong_kong_65_74_yrs, m_afghanistan_tot, m_england_65_74_yrs, m_afghanistan_75_84_yrs, m_hong_kong_55_64_yrs, m_australia_55_64_yrs, m_australia_45_54_yrs, m_france_85_yrs_ov, m_chile_65_74_yrs, m_bosnia_herzegov_15_24_yrs, m_china_15_24_yrs, m_india_45_54_yrs, m_bosnia_herzegov_85_yrs_ov, m_afghanistan_0_4_yrs, m_indonesia_85_yrs_ov, m_china_75_84_yrs, m_australia_25_44_yrs, m_chile_tot, m_indonesia_65_74_yrs, m_greece_0_4_yrs, m_afghanistan_55_64_yrs, m_iraq_75_84_yrs, m_iran_tot, m_indonesia_tot, m_egypt_45_54_yrs, m_france_0_4_yrs, m_cambodia_85_yrs_ov, m_bosnia_herzegov_45_54_yrs, m_china_25_44_yrs, m_egypt_55_64_yrs, m_china_85_yrs_ov, m_canada_55_64_yrs, m_chile_0_4_yrs, m_bosnia_herzegov_tot, m_indonesia_15_24_yrs, m_indonesia_5_14_yrs, m_china_65_74_yrs, m_chile_85_yrs_ov, m_egypt_65_74_yrs, m_china_5_14_yrs, m_france_45_54_yrs, m_greece_85_yrs_ov, m_cambodia_25_44_yrs, m_hong_kong_45_54_yrs, m_afghanistan_5_14_yrs, m_iraq_45_54_yrs, m_bosnia_herzegov_0_4_yrs, m_india_5_14_yrs, m_iraq_15_24_yrs, m_australia_65_74_yrs, m_fiji_85_yrs_ov, m_iran_85_yrs_ov, m_afghanistan_15_24_yrs, m_croatia_0_4_yrs, m_germany_25_44_yrs, m_greece_tot, m_hong_kong_75_84_yrs, m_chile_45_54_yrs, m_cambodia_65_74_yrs, m_fiji_65_74_yrs, m_china_0_4_yrs, m_chile_5_14_yrs, m_germany_85_yrs_ov, m_canada_25_44_yrs, m_bangladesh_15_24_yrs, m_afghanistan_25_44_yrs, m_germany_45_54_yrs, m_germany_65_74_yrs, m_england_tot, m_fiji_tot, m_iran_0_4_yrs, m_france_15_24_yrs, m_hong_kong_15_24_yrs, m_iran_15_24_yrs, m_bangladesh_0_4_yrs, m_hong_kong_0_4_yrs, m_bangladesh_75_84_yrs, m_germany_75_84_yrs, m_greece_45_54_yrs, m_france_65_74_yrs, m_england_45_54_yrs, m_iraq_5_14_yrs, m_england_25_44_yrs, m_cambodia_55_64_yrs, m_australia_tot, m_iran_75_84_yrs, m_bosnia_herzegov_55_64_yrs, m_fiji_75_84_yrs, m_cambodia_0_4_yrs, m_bangladesh_65_74_yrs, m_afghanistan_85_yrs_ov, m_canada_65_74_yrs, m_australia_5_14_yrs, m_egypt_0_4_yrs, m_bangladesh_45_54_yrs, m_bangladesh_5_14_yrs, m_canada_5_14_yrs, lga_name_2016, m_croatia_75_84_yrs, m_france_55_64_yrs, m_croatia_65_74_yrs, m_canada_15_24_yrs, m_hong_kong_25_44_yrs, m_chile_25_44_yrs, m_china_55_64_yrs, m_cambodia_45_54_yrs, m_australia_75_84_yrs, m_egypt_85_yrs_ov, m_fiji_25_44_yrs, m_fiji_5_14_yrs, m_iraq_25_44_yrs, m_england_75_84_yrs, m_india_55_64_yrs, m_australia_15_24_yrs, m_iraq_0_4_yrs, m_germany_tot, m_canada_0_4_yrs, m_cambodia_tot, m_cambodia_75_84_yrs, m_greece_55_64_yrs, m_croatia_15_24_yrs, m_iraq_55_64_yrs, m_bangladesh_tot, m_afghanistan_45_54_yrs, m_india_tot, m_france_75_84_yrs, m_greece_65_74_yrs
0,42,125,105,24,44,25,0,3,13,229,13,43,100,1277,17,104,14,0,0,407,3998,0,9,3798,13,34,817,22,3,"14000",89,70,9,36,13,46,10,23,3,0,53,4,0,3,138,36,9,3,198,15,214,16,34,0,156,36,0,0,671,0,0,0,0,45,1099,5,3,537,33,40,92,61,21,0,117,92,551,0,324,4282,5040,3,19,0,306,498,0,0,6,179,8304,77,24,0,23,3,825,275,22,0,0,4,1554,22,46,29,0,19,29,10,339,0,19,198,19,3,11,167,0,9,0,218,0,2897,5,10,3,0,53,57,37,14,0,21,57,3,18,44,7,26,53,67,3180,153,14,10,120,43,3,5,0,45,3,8,691,0,568,0,42004,24,6,8,0,3,0,9,8156,0,8,0,9,"Hornsby (A)",11,9,13,13,281,7,457,9,1629,8,36,0,9,286,263,6894,0,299,0,15,0,12,0,6,66,17,2731,3,18
0,0,4,5,0,0,3,0,0,0,27,0,0,3,22,0,22,6,0,0,16,357,0,0,196,0,8,119,13,0,"14100",8,8,0,0,3,4,0,3,0,0,8,0,0,0,3,5,0,0,20,0,0,3,5,0,25,4,0,0,31,0,0,0,0,5,62,0,0,35,0,3,10,0,0,0,9,8,58,0,12,466,573,0,0,0,30,11,0,0,0,27,856,8,0,0,0,0,27,13,5,0,0,0,45,3,16,5,0,4,0,0,10,0,7,10,3,3,0,10,0,3,0,0,0,391,0,0,0,0,0,40,3,0,0,0,5,0,7,5,0,0,6,7,289,10,0,3,8,0,0,0,0,3,6,0,60,0,58,0,4841,0,0,0,0,0,0,5,914,0,0,0,0,"Hunters Hill (A)",0,3,0,0,16,0,30,0,172,5,0,0,0,18,7,1002,0,36,0,3,0,15,0,0,0,3,57,0,7
7,62,25,211,49,3,8,0,22,21,176,8,35,20,840,0,195,14,0,5,130,4840,0,3,2782,15,57,306,449,4,"14170",30,133,0,33,26,47,3,17,5,0,16,16,0,0,36,50,13,9,182,10,118,37,19,61,296,56,3,10,437,0,0,4,5,43,459,10,5,567,195,165,288,9,20,0,39,15,407,0,72,4406,6684,3,21,0,469,92,0,0,0,150,17894,191,29,0,3,0,193,401,16,3,0,8,970,31,64,27,0,50,54,11,208,3,54,67,35,159,13,54,0,14,0,65,10,2373,0,3,3,0,112,1162,12,33,4,23,11,3,15,155,23,7,80,61,4412,224,0,25,50,9,0,6,0,27,84,16,1066,6,1808,10,51417,4,4,8,0,3,0,14,7520,0,30,10,11,"Inner West (A)",40,19,25,16,198,93,417,3,806,20,92,0,23,132,63,6582,0,375,3,43,0,122,0,9,272,0,1267,3,271
0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,502,0,0,4,0,3,116,0,0,"14200",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,32,0,0,899,820,0,0,0,0,0,0,0,0,0,1382,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,93,3,0,0,0,0,0,0,0,3,0,0,14,0,5,0,6823,0,0,0,0,0,0,0,1012,0,0,0,0,"Inverell (A)",0,0,0,0,0,0,0,0,437,0,3,0,0,18,0,898,0,12,0,0,0,0,0,0,0,0,9,0,0
0,3,0,0,3,0,0,0,0,4,20,0,0,0,9,0,15,0,0,0,0,533,0,0,24,0,12,163,4,0,"14400",25,13,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,0,3,0,23,0,0,0,3,0,0,0,0,0,14,0,0,100,0,0,5,0,0,0,0,0,162,0,5,1293,1023,0,3,0,3,4,0,0,0,0,1679,6,0,0,0,0,3,8,0,0,0,0,4,3,0,5,0,4,0,3,7,0,5,4,0,0,0,0,0,0,0,0,0,926,0,0,0,0,3,10,0,3,0,0,0,0,0,4,0,0,8,21,554,4,0,0,0,0,0,3,0,7,0,0,95,0,59,0,8409,0,0,0,0,0,0,4,1201,0,0,0,0,"Kiama (A)",0,0,0,3,0,3,3,0,471,0,3,0,0,81,0,1124,0,58,0,0,0,0,0,0,0,0,13,0,3
3,52,127,81,18,31,28,0,8,5,437,18,22,79,413,0,89,9,0,0,235,2768,0,4,3522,3,27,898,18,0,"14500",124,38,4,17,15,31,4,7,0,0,50,0,0,4,89,39,0,3,355,13,52,7,109,5,196,14,5,0,592,0,0,3,0,14,1404,4,0,506,8,41,105,38,5,0,161,9,446,0,284,3113,3976,0,14,0,403,200,0,0,3,158,5212,46,27,0,3,0,555,208,11,0,0,0,1320,21,34,28,0,12,16,5,279,0,21,281,18,3,3,216,0,8,0,39,0,2519,4,4,0,0,45,57,60,9,0,15,48,0,19,46,0,0,59,58,3594,85,9,14,143,15,0,24,0,33,13,11,872,0,525,0,33010,19,3,3,0,0,0,20,7149,0,3,0,14,"Ku-ring-gai (A)",13,16,8,29,410,15,414,3,1691,7,24,0,8,294,122,5688,0,268,3,10,0,10,0,0,18,4,1010,3,14
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,180,0,0,3,0,13,67,0,0,"14550",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,7,0,0,0,0,0,48,0,0,708,503,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,142,3,0,0,0,0,0,0,0,4,0,0,22,0,8,0,3598,0,0,0,0,0,0,3,480,0,0,0,0,"Kyogle (A)",0,0,0,0,0,0,0,0,217,0,0,0,0,13,0,388,0,28,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,227,0,0,8,0,0,49,0,0,"14600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,373,284,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2578,0,0,0,0,0,0,0,382,0,0,0,0,"Lachlan (A)",0,0,0,0,0,0,0,0,177,0,0,0,0,3,0,274,0,7,0,0,0,0,0,0,0,0,9,0,0
0,33,3,19,9,3,0,0,7,16,122,5,3,3,191,0,37,5,0,0,16,5902,0,3,195,0,46,1548,19,0,"14650",136,74,6,3,7,10,3,7,3,0,27,10,0,0,29,14,6,0,82,0,15,6,0,4,131,16,0,0,22,0,3,3,0,14,52,3,3,489,17,9,42,0,4,0,3,3,599,0,12,10437,10540,0,13,0,26,39,0,0,0,14,19015,45,6,0,0,0,26,62,7,0,0,5,63,9,3,22,0,22,12,9,26,0,10,4,5,3,9,12,0,0,0,11,0,8080,3,0,0,0,24,71,3,7,0,9,3,0,16,35,0,0,28,204,2578,64,0,3,9,3,0,0,0,66,3,3,454,0,305,6,82400,5,4,0,0,0,0,12,11662,0,10,3,11,"Lake Macquarie (C)",18,10,15,3,10,13,26,4,4174,0,22,3,4,382,27,11046,0,399,0,26,0,12,0,7,31,0,342,0,23
0,14,20,35,4,0,7,0,4,9,74,3,7,19,342,3,40,6,0,3,126,1076,0,0,576,9,10,137,12,3,"14700",19,41,0,9,5,0,3,6,0,0,4,0,0,3,11,18,0,0,39,0,16,6,16,0,66,4,0,0,91,0,0,0,0,8,222,3,3,122,22,19,48,15,4,0,22,9,102,0,33,924,1204,0,9,0,63,49,0,0,0,33,2786,30,7,0,0,0,202,66,3,0,0,0,247,9,15,9,0,6,8,0,41,0,11,12,9,4,0,35,0,0,0,24,0,673,0,0,0,0,30,36,8,0,0,3,6,0,11,32,3,3,15,21,947,35,0,4,26,12,0,3,0,8,0,0,194,0,310,0,10608,3,0,3,0,0,0,0,1817,0,5,3,4,"Lane Cove (A)",5,9,8,4,79,15,75,3,320,3,8,0,0,61,20,1669,0,97,3,5,0,4,0,3,41,0,472,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,3,312,0,0,9,0,0,56,0,0,"14750",3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,30,11,0,0,574,604,0,0,0,0,3,0,0,0,0,935,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,391,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,21,3,0,42,9,0,0,0,0,0,0,0,0,0,0,12,0,3,0,4494,0,0,0,0,0,0,0,736,0,0,0,0,"Leeton (A)",0,0,3,0,0,0,3,0,221,0,5,0,0,11,8,660,0,9,0,0,0,0,0,0,0,5,46,0,0
0,14,0,12,3,0,0,0,0,0,10,3,0,0,29,0,7,4,0,0,7,1068,0,0,26,0,33,289,3,0,"14850",16,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,4,0,0,0,40,4,3,0,4,0,0,0,0,5,8,0,0,143,4,6,27,0,0,0,0,0,129,0,3,2560,2347,0,0,0,0,7,0,0,0,3,3699,3,3,0,0,0,7,21,0,0,0,0,7,3,0,8,0,0,0,0,3,0,3,0,6,0,0,3,0,0,0,3,0,1640,0,0,0,0,19,4,0,0,0,4,3,0,0,8,0,0,15,32,557,14,0,4,0,0,0,0,0,9,0,10,107,0,75,0,17201,0,0,0,0,0,0,5,2587,0,0,0,0,"Lismore (C)",0,4,0,5,0,0,3,0,736,0,0,0,0,55,3,2288,0,106,0,3,0,0,0,4,6,0,58,0,0
0,0,3,0,4,0,0,0,0,3,0,0,3,0,22,0,4,0,0,0,0,537,0,0,27,0,8,130,3,0,"14870",15,6,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,11,0,0,6,0,0,0,0,0,12,0,0,60,5,0,8,0,0,0,0,4,90,0,3,1171,1118,0,0,0,0,3,0,0,0,0,1918,8,0,0,0,0,11,8,0,0,0,0,11,0,0,0,0,0,0,3,4,0,3,0,3,0,3,5,0,0,0,0,0,972,0,0,0,0,0,10,0,0,0,3,0,0,3,0,0,3,3,19,277,12,0,0,0,3,0,0,0,5,0,0,53,0,20,0,8525,0,0,0,0,0,0,0,1128,0,0,0,0,"Lithgow (C)",3,0,3,0,4,3,4,0,449,0,6,0,9,43,0,1099,0,45,0,3,0,3,0,0,6,0,28,0,4
36,17,72,168,585,26,5,10,268,182,48,5,40,72,1346,11,708,24,0,21,233,7244,3,4,1137,43,21,243,110,55,"14900",27,868,3,42,26,53,205,149,45,39,35,230,0,273,89,8,28,53,28,6,227,209,0,45,63,4944,0,21,233,0,0,60,11,703,166,0,21,206,229,13,48,36,135,4,12,131,199,0,38,2767,4540,0,106,53,68,515,0,0,0,48,12393,628,36,0,12,107,510,360,134,0,3,163,409,146,13,0,3,748,32,18,111,0,71,24,13,23,281,26,0,861,0,203,707,1586,9,0,25,0,36,472,3,161,54,204,10,7,12,21,17,67,29,87,982,3088,0,6,20,62,6,0,0,34,63,5,203,398,152,155,53161,7,152,77,0,10,0,4,12888,6,53,14,4,"Liverpool (C)",111,5,142,10,62,170,215,170,824,15,1218,73,1963,102,258,10677,35,252,0,721,11,90,42,559,378,18,2727,6,118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,238,0,0,4,0,3,72,0,0,"14920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27,0,0,492,420,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,3297,0,0,0,0,0,0,0,463,0,0,0,0,"Liverpool Plains (A)",0,0,0,0,0,0,0,0,207,0,0,0,0,11,0,356,0,7,0,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,3,0,0,27,0,0,"14950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,223,175,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,190,0,0,0,0,"Lockhart (A)",0,0,0,0,0,0,0,0,77,0,0,0,0,6,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,3,0,0,0,0,0,3,33,0,0,0,125,0,16,0,0,0,3,2836,0,0,68,0,22,321,0,3,"15050",26,12,3,0,0,0,3,4,0,0,0,0,0,0,11,0,0,0,22,0,4,3,0,0,37,8,0,0,12,0,0,0,0,8,28,0,0,140,19,0,8,0,0,0,0,6,179,0,12,3587,3934,0,0,0,6,26,0,0,0,3,8681,5,4,0,0,0,3,17,3,0,0,0,20,4,0,3,0,3,3,0,9,0,5,0,3,0,0,3,0,0,0,17,0,2432,0,0,6,0,8,11,0,0,0,0,0,0,3,10,0,0,15,82,704,35,0,0,0,0,0,0,0,14,0,0,125,0,100,0,32733,0,0,0,0,0,0,3,5368,0,0,0,5,"Maitland (C)",3,0,0,0,8,0,10,0,1079,0,16,5,3,73,14,4489,0,135,0,0,0,3,0,0,24,0,194,0,9
0,11,0,5,3,0,3,0,0,10,8,0,4,5,67,0,37,5,0,0,0,2028,0,0,43,4,20,978,4,0,"15240",84,30,3,0,10,3,0,3,0,0,5,0,0,0,9,7,3,0,9,0,10,3,0,0,47,9,0,0,4,0,0,0,0,5,16,0,0,285,7,4,19,3,0,0,3,3,572,0,3,5640,4490,0,3,0,0,7,0,0,3,3,6044,9,0,0,0,0,6,25,3,0,0,0,11,7,3,11,0,3,0,3,6,0,15,0,0,0,5,4,0,4,0,10,0,5695,0,0,0,0,6,24,0,3,0,3,0,0,5,8,0,0,21,74,1540,19,0,3,0,0,0,0,0,42,0,0,173,0,93,0,36293,0,0,0,0,0,0,6,4664,0,0,0,3,"Mid-Coast (A)",5,8,10,3,0,0,11,0,2956,0,3,0,3,305,6,3799,0,181,0,9,0,0,0,3,11,0,116,3,7
0,5,0,0,0,0,0,0,0,0,4,0,0,0,21,0,4,0,0,0,0,788,0,0,19,0,4,127,0,0,"15270",16,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,47,3,3,8,0,0,0,0,0,78,0,0,1235,1366,0,0,0,0,0,0,0,0,0,2207,3,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1030,0,0,0,0,3,10,0,0,0,0,0,0,0,3,0,0,3,6,266,8,0,0,0,0,0,0,0,3,3,3,43,0,26,0,9866,0,0,0,0,0,0,0,1531,0,0,0,0,"Mid-Western Regional (A)",3,0,0,0,0,0,0,0,459,0,0,0,0,57,3,1133,0,20,0,0,0,0,0,0,3,0,21,3,3
0,4,0,0,3,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,460,0,0,0,0,0,48,0,0,"15300",0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,8,0,3,665,765,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,489,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,45,28,0,0,0,0,0,0,0,5,0,0,6,0,9,0,5378,0,0,0,0,0,0,0,795,0,0,0,0,"Moree Plains (A)",3,0,3,0,0,0,0,0,236,0,10,3,0,7,0,677,0,3,0,0,0,0,0,0,0,0,32,0,0
0,15,6,12,3,0,8,3,3,3,168,3,3,7,56,0,30,9,0,0,18,640,0,0,206,0,3,191,7,0,"15350",33,31,0,0,6,0,0,5,0,0,3,5,0,0,12,15,0,0,70,0,6,0,18,0,69,6,0,0,37,0,3,0,0,6,88,11,9,161,6,47,92,6,0,0,9,0,139,0,4,876,947,0,3,0,21,15,0,0,0,12,1689,16,4,0,0,0,38,27,0,3,0,0,72,5,4,12,0,3,0,0,9,0,10,16,15,3,0,10,0,0,0,0,0,756,0,0,0,0,34,21,3,0,0,0,5,0,4,20,0,0,21,14,1243,14,0,11,20,0,0,3,0,4,0,0,275,0,311,0,7860,0,0,0,0,0,0,3,1297,0,0,0,5,"Mosman (A)",3,6,5,3,24,8,29,0,408,6,5,0,0,68,12,1055,0,93,0,7,0,4,0,0,6,0,116,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,300,0,0,7,0,4,116,0,0,"15520",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,33,0,0,778,621,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,100,3,0,0,0,0,0,0,0,0,0,0,6,0,8,0,4879,0,0,0,0,0,0,0,617,0,0,0,0,"Murray River (A)",0,0,0,0,3,0,0,0,367,0,0,0,0,32,0,463,0,15,0,0,0,0,0,0,0,0,9,0,3
0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,106,0,0,0,0,0,24,0,0,"15560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,233,206,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,6,0,5,0,1648,0,0,0,0,0,0,0,266,0,0,0,0,"Murrumbidgee (A)",0,0,0,0,3,0,0,0,80,0,0,0,0,9,0,215,0,0,0,0,0,0,0,0,3,0,10,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,0,0,0,0,0,3,605,0,0,31,0,0,54,0,0,"15650",3,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,3,0,0,0,8,0,0,0,4,0,0,0,0,0,9,0,0,28,7,0,3,0,0,0,0,0,35,0,0,742,955,0,0,0,3,8,0,0,0,0,1859,0,0,0,0,0,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,122,8,0,0,0,0,0,0,0,0,0,0,27,0,21,0,6947,0,0,0,0,0,0,0,1116,0,0,0,0,"Muswellbrook (A)",0,0,0,3,4,0,0,0,223,0,8,0,0,12,3,892,0,11,0,0,0,0,0,0,5,0,41,0,0
0,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,448,0,0,7,0,5,194,0,0,"15700",16,4,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,60,0,0,5,0,0,0,0,0,125,0,0,1298,940,0,0,0,0,0,0,0,0,0,1294,3,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,342,5,0,0,0,0,0,0,0,5,0,0,44,0,14,0,7707,0,0,0,0,0,0,0,1055,0,0,0,5,"Nambucca (A)",0,0,0,0,0,0,3,0,544,0,3,0,4,70,0,829,0,29,0,0,0,0,0,0,0,0,13,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,392,0,0,11,0,3,61,0,0,"15750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,762,733,0,0,0,7,0,0,0,0,0,1221,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,43,3,0,0,0,0,0,0,0,0,0,0,6,0,7,0,5461,0,0,0,0,0,0,0,833,0,0,0,0,"Narrabri (A)",0,0,0,0,0,0,0,0,263,0,0,0,0,4,0,660,0,11,0,0,0,0,0,0,5,0,12,0,0
